CaseID,Activity,Sim_Service_Time,Sim_Waiting_Time,Sim_Complete_Timestamp
Sim_21,Cutting,36.24610755709213,1178.2709862878298,1226.5470938449218
Sim_9,Packaging,24.961213186526887,0.0,1247.5373304347283
Sim_11,Inspection,48.224980600713906,0.0,1252.2676479572594
Sim_12,Assembly,63.979416639436714,72.78017088100819,1268.0220839959823
Sim_22,Cutting,54.99675955374948,1213.727093844922,1281.5438533986712
Sim_10,Painting,59.55046644109389,78.87783948863557,1282.1265836892953
Sim_13,Drilling,246.8541091137383,264.28358423249915,1307.976474140823
Sim_10,Packaging,44.527376623991444,0.0,1326.6539603132867
Sim_23,Cutting,58.20725218544351,1268.0238533986712,1339.7511055841146
Sim_12,Inspection,84.78197593212585,0.0,1352.804059928108
Sim_11,Painting,76.97518895537235,29.85893573203589,1359.1017726446676
Sim_13,Milling,74.65449193859169,0.0,1382.6309660794147
Sim_11,Packaging,32.73294958074852,0.0,1391.834722225416
Sim_24,Cutting,72.60997500079348,1324.8811055841147,1412.361080584908
Sim_13,Assembly,34.333795332683934,0.0,1416.9647614120986
Sim_12,Painting,80.21794829835451,6.297712716559545,1439.319720943022
Sim_13,Inspection,30.107676801900084,0.0,1447.0724382139988
Sim_14,Drilling,147.10939252159164,458.197619843706,1455.0858666624147
Sim_25,Cutting,50.49469643127816,1397.061080584908,1462.855777016186
Sim_12,Packaging,38.43067186463738,0.0,1477.7503928076594
Sim_15,Drilling,23.654831570568085,546.0174261290093,1478.7406982329828
Sim_26,Cutting,43.568747932106206,1446.165777016186,1506.4245249482922
Sim_14,Milling,74.70419503621967,0.0,1529.7900616986344
Sim_16,Drilling,57.62334397644433,505.1148437357364,1536.3640422094272
Sim_13,Painting,116.07339419904262,0.0,1563.1458324130415
Sim_27,Cutting,65.0162876551453,1489.6445249482922,1571.4408126034375
Sim_15,Milling,70.37477814052517,51.049363465651595,1600.1648398391596
Sim_17,Drilling,65.62468643387976,512.4372583610501,1601.988728643307
Sim_14,Assembly,75.15914636169441,0.0,1604.9492080603288
Sim_13,Packaging,47.29979142252079,0.0,1610.4456238355622
Sim_28,Cutting,50.95776800406528,1554.5808126034376,1622.3985806075027
Sim_14,Inspection,53.174461209400675,0.0,1658.1236692697296
Sim_16,Milling,77.6566979002094,63.800797629732415,1677.821537739369
Sim_29,Cutting,57.988649740251404,1605.5085806075026,1680.3872303477542
Sim_15,Assembly,88.39921023665067,4.7843682211691885,1693.3484182969796
Sim_18,Drilling,141.40320766749153,520.3222197029966,1743.3919363107984
Sim_30,Cutting,64.95172438568848,1663.3172303477543,1745.3389547334427
Sim_15,Inspection,59.41907066262771,0.0,1752.7674889596074
Sim_17,Milling,78.76338159355166,75.83280909606196,1756.5849193329207
Sim_14,Painting,112.98200986298079,0.0,1771.1056791327103
Sim_16,Assembly,78.58685219695829,15.526880557610639,1771.9352704939379
Sim_16,Inspection,18.422651091359697,0.0,1790.3579215852976
Sim_14,Packaging,28.643458214339795,0.0,1799.74913734705
Sim_31,Cutting,61.95555227522477,1728.1889547334426,1807.2945070086676
Sim_18,Milling,62.91513104540927,13.192983022122235,1819.50005037833
Sim_15,Painting,64.41824300885091,18.33819017310293,1835.5239221415611
Sim_19,Drilling,110.81507206748918,599.9479687526862,1854.2070083782876
Sim_32,Cutting,48.726049211984034,1790.0445070086676,1856.0205562206515
Sim_15,Packaging,23.012758624068436,0.0,1858.5366807656296
Sim_17,Assembly,94.21886434014999,15.350351161017215,1866.154134834088
Sim_19,Milling,43.96384633727966,0.0,1898.1708547155672
Sim_17,Inspection,35.7903954430088,0.0,1901.9445302770966
Sim_20,Drilling,56.25677146775675,663.9060220904578,1910.4637798460444
Sim_33,Cutting,57.90868249766876,1837.9005562206517,1913.9292387183202
Sim_16,Painting,84.61473737305626,45.1660005562635,1920.1386595146173
Sim_21,Drilling,13.542599056601906,683.9166860011226,1924.0063789026462
Sim_18,Assembly,63.13852086992939,46.65408445575804,1929.2926557040173
Sim_18,Inspection,20.936835661736055,0.0,1950.2294913657533
Sim_34,Cutting,41.61566835857994,1895.5892387183203,1955.5449070769002
Sim_16,Packaging,38.524806642147844,0.0,1958.6634661567653
Sim_22,Drilling,45.31945748077864,642.462525503975,1969.325836383425
Sim_19,Assembly,57.15278540199489,31.121800988450104,1986.4454411060121
Sim_20,Milling,88.05814832532954,0.0,1998.521928171374
Sim_17,Painting,83.04900938440386,18.194129237520656,2003.1876688990212
Sim_35,Cutting,65.74464274178891,1936.9849070769003,2021.2895498186892
Sim_17,Packaging,20.65442915612719,0.0,2023.8420980551484
Sim_19,Inspection,60.50167840256084,0.0,2046.947119508573
Sim_21,Milling,59.22579365793562,74.51554926872768,2057.7477218293097
Sim_23,Drilling,94.7808694927347,629.5747307993104,2064.1067058761596
Sim_20,Assembly,70.95210647484808,0.0,2069.474034646222
Sim_18,Painting,71.67688259825857,52.95817753326787,2074.86455149728
Sim_36,Cutting,54.11906633924707,2002.4795498186893,2075.408616157936
Sim_20,Inspection,39.71886015679668,0.0,2109.192894803019
Sim_18,Packaging,38.5113874534121,0.0,2113.375938950692
Sim_22,Milling,69.75077365967473,88.42188544588475,2127.4984954889846
Sim_21,Assembly,64.38011750383137,11.726312816912468,2133.854152150054
Sim_37,Cutting,59.130652891014996,2055.5186161579363,2134.539269048951
Sim_19,Painting,76.57276362642148,27.917431988706994,2151.4373151237014
Sim_22,Assembly,55.080087243910405,6.355656661069133,2188.934239393964
Sim_19,Packaging,43.35391258747816,0.0,2194.7912277111795
Sim_23,Milling,68.03095284743458,63.39178961282505,2195.529448336419
Sim_21,Inspection,64.17444209035651,0.0,2198.0285942404103
Sim_38,Cutting,64.12283582470079,2113.5892690489513,2198.662104873652
Sim_24,Drilling,148.3531094675362,651.7456252912516,2212.459815343696
Sim_22,Inspection,35.545987622409974,9.094354846446095,2233.57458186282
Sim_20,Painting,83.13967778354322,42.244420320682366,2234.576992907245
Sim_39,Cutting,48.632048055638634,2177.482104873652,2247.2941529292907
Sim_23,Assembly,57.990359550123436,0.0,2253.5198078865424
Sim_24,Milling,43.59468757913309,0.0,2256.054502922829
Sim_21,Painting,36.72266459549522,36.5483986668346,2271.29965750274
Sim_20,Packaging,40.112396593852864,0.0,2274.6893895010976
Sim_25,Drilling,66.37688104664065,749.6040383275099,2278.836696390337
Sim_40,Cutting,55.35311459911068,2225.964152929291,2302.6472675284012
Sim_23,Inspection,57.16905896518152,0.0,2310.688866851724
Sim_21,Packaging,36.454788561260905,3.389731998357547,2311.1441780623586
Sim_26,Drilling,54.1030556068003,772.4121714420446,2332.939751997137
Sim_24,Assembly,82.41389593666835,0.0,2338.4683988594975
Sim_41,Cutting,48.50699629644124,2281.1572675284015,2351.1542638248425
Sim_22,Painting,85.876154849867,37.72507563991985,2357.175812352607
Sim_25,Milling,81.3999866939478,0.0,2360.236683084285
Sim_22,Packaging,20.7223324118907,0.0,2377.898144764498
Sim_24,Inspection,60.86324276854166,0.0,2399.331641628039
Sim_25,Assembly,46.88802003033602,0.0,2407.124703114621
Sim_26,Milling,58.89607525093042,27.29693108714764,2419.1327583352154
Sim_42,Cutting,80.33427095466632,2328.9842638248424,2431.488534779509
Sim_25,Inspection,26.351999959089653,0.0,2433.4767030737103
Sim_23,Painting,82.75043311126011,46.48694550088294,2439.926245463867
Sim_23,Packaging,38.60873628236163,0.0,2478.5349817462284
Sim_43,Cutting,60.654480977617496,2409.008534779509,2492.1430157571262
Sim_26,Assembly,79.77520071515954,0.0,2498.9079590503748
Sim_27,Drilling,168.8722056603902,761.4989393936996,2501.8119576575273
Sim_26,Inspection,25.649126297409392,0.0,2524.5570853477843
Sim_24,Painting,104.03573912014133,40.59460383582791,2543.9619845840084
Sim_44,Cutting,66.91579647063257,2469.473015757126,2559.0588122277586
Sim_28,Drilling,83.76396304281884,879.4133770500246,2585.575920700346
Sim_27,Milling,86.5193629980946,0.0,2588.3313206556218
Sim_24,Packaging,48.08338050971245,0.0,2592.0453650937206
Sim_45,Cutting,57.711764273359385,2535.9688122277585,2616.770576501118
Sim_25,Painting,87.3352622022454,110.48528151029814,2631.2972467862537
Sim_28,Milling,51.16361787864336,2.7553999552756068,2639.494938534265
Sim_29,Drilling,57.99469033662564,905.188690352592,2643.570611036972
Sim_25,Packaging,36.12238906300048,0.0,2667.419635849254
Sim_46,Cutting,57.037763207391976,2593.150576501118,2673.8083397085097
Sim_27,Assembly,96.93740481595523,0.0,2685.268725471577
Sim_29,Milling,54.16941174418728,0.0,2697.740022781159
Sim_47,Cutting,55.21759016619483,2649.93833970851,2729.0259298747046
Sim_27,Inspection,45.774500663444876,0.0,2731.043226135022
Sim_28,Assembly,53.601560323309684,45.7737869373118,2738.8702857948865
Sim_26,Painting,124.38649063125473,106.74016143846939,2755.6837374175084
Sim_30,Drilling,127.14996768305774,898.2316563035292,2770.7205787200296
Sim_48,Cutting,50.55185108529291,2704.9459298747047,2779.5777809599977
Sim_28,Inspection,48.23299043576698,0.0,2787.1032762306536
Sim_26,Packaging,36.789193377801126,0.0,2792.4729307953094
Sim_29,Assembly,62.45565850167131,41.13026301372747,2801.3259442965577
Sim_27,Painting,62.10178596207506,24.640511282486386,2817.7855233795835
Sim_30,Milling,58.898627014728646,0.0,2829.6192057347585
Sim_49,Cutting,50.21292814738342,2753.647780959998,2829.790709107381
Sim_29,Inspection,49.463920174651996,0.0,2850.7898644712095
Sim_31,Drilling,83.04854371767088,963.426071711362,2853.7691224377004
Sim_27,Packaging,39.28348242613624,0.0,2857.06900580572
Sim_50,Cutting,61.941222862293884,2803.470709107381,2891.731931969675
Sim_28,Painting,83.05717775533937,30.682247148929946,2900.842701134923
Sim_31,Milling,59.930404707569416,0.0,2913.6995271452697
Sim_30,Assembly,91.99349794810784,0.0,2921.612703682866
Sim_32,Drilling,76.90703932598117,997.7485662170488,2930.6761617636816
Sim_28,Packaging,36.647569798185245,0.0,2937.490270933108
Sim_51,Cutting,73.31469372265526,2863.801931969675,2965.04662569233
Sim_30,Inspection,56.1239567682233,0.0,2977.7366604510894
Sim_33,Drilling,56.19936342445346,1016.7469230453614,2986.8755251881353
Sim_29,Painting,92.36102329191883,50.052836663713606,2993.2037244268417
Sim_32,Milling,66.93276907470577,0.0,2997.6089308383876
Sim_31,Assembly,78.93622519640931,7.913176537596428,3000.5489288792755
Sim_52,Cutting,40.574182339229225,2936.28662569233,3005.620808031559
Sim_29,Packaging,37.60470900409341,0.0,3030.808433430935
Sim_31,Inspection,47.12521179916031,0.0,3047.674140678436
Sim_33,Milling,62.1620590143595,10.73340565025228,3059.770989852747
Sim_53,Cutting,61.013437322003874,2976.070808031559,3066.634245353563
Sim_32,Assembly,66.85804180974895,2.9399980408879856,3067.4069706890245
Sim_30,Painting,98.61608371145395,15.467063975752353,3091.8198081382957
Sim_34,Drilling,140.92577576944208,1031.330618111235,3127.8013009575775
Sim_33,Assembly,60.89870173636559,7.6359808362776675,3128.30567242539
Sim_30,Packaging,39.71937136531713,0.0,3131.539179503613
Sim_32,Inspection,71.1121507355711,0.0,3138.5191214245956
Sim_54,Cutting,74.72163763971317,3036.604245353563,3141.3558829932763
Sim_31,Painting,86.07632371862508,44.14566745985985,3177.896131856921
Sim_31,Packaging,20.800257561358617,0.0,3198.6963894182795
Sim_55,Cutting,62.3907915569044,3111.0258829932764,3203.7466745501806
Sim_34,Milling,77.22697733607154,0.0,3205.0282782936492
Sim_35,Drilling,84.51295710614968,1106.5117511388883,3212.3142580637273
Sim_33,Inspection,74.22272378320132,10.213448999205411,3212.741845207797
Sim_32,Painting,67.53158812233366,39.37701043232528,3245.4277199792546
Sim_34,Assembly,48.30380400209103,0.0,3253.3320822957403
Sim_56,Cutting,53.70435840326799,3173.4066745501805,3257.4510329534487
Sim_35,Milling,68.91894009443459,0.0,3281.233198158162
Sim_36,Drilling,78.45234898473163,1136.905641905791,3290.766607048459
Sim_32,Packaging,49.466746378872514,0.0,3294.894466358127
Sim_34,Inspection,52.31437172991132,0.0,3305.6464540256516
Sim_57,Cutting,52.699680392658934,3225.6710329534485,3310.1507133461078
Sim_33,Painting,75.50152165721256,32.68587477145775,3320.929241636467
Sim_37,Drilling,37.715385121049295,1156.2273379995077,3328.481992169508
Sim_35,Assembly,52.62259071779716,0.0,3333.855788875959
Sim_38,Drilling,19.131552022531867,1129.819887295856,3347.6135441920396
Sim_33,Packaging,27.47185109237855,0.0,3348.4010927288455
Sim_36,Milling,78.07708788544097,0.0,3368.8436949338998
Sim_58,Cutting,63.44378429149921,3277.9407133461077,3373.5944976376068
Sim_39,Drilling,37.56488647535467,1100.319391262749,3385.1784306673944
Sim_34,Painting,68.56223959637451,15.282787610815376,3389.4914812328416
Sim_35,Inspection,62.86022565166086,0.0,3396.7160145276202
Sim_36,Assembly,44.05251896051304,0.0,3412.896213894413
Sim_40,Drilling,45.17529552582047,1082.5311631389932,3430.3537261932147
Sim_37,Milling,63.341517204013414,40.361702764391794,3432.1852121379134
Sim_34,Packaging,47.063641007706266,0.0,3436.555122240548
Sim_59,Cutting,68.14101426363548,3340.3444976376068,3441.7355119012423
Sim_41,Drilling,11.611204959515684,1079.1994623683722,3441.9649311527305
Sim_42,Drilling,12.239555599338395,1010.4763963732216,3454.204486752069
Sim_36,Inspection,51.51550616572551,0.0,3464.4117200601386
Sim_35,Painting,68.94298682394091,0.0,3465.659001351561
Sim_38,Milling,44.27695467695929,84.57166794587374,3476.4621668148725
Sim_43,Drilling,33.064009416402314,962.0614709949427,3487.2684961684713
Sim_60,Cutting,54.6324082609586,3407.705511901242,3496.367920162201
Sim_35,Packaging,31.252726338505884,0.0,3496.911727690067
Sim_44,Drilling,28.281541016041604,928.2096839407127,3515.550037184513
Sim_37,Assembly,87.84712764944007,0.0,3520.0323397873535
Sim_37,Inspection,26.879258591093652,0.0,3546.9115983784473
Sim_36,Painting,86.97652236275184,1.247281291422496,3552.635523714313
Sim_61,Cutting,58.552134699887354,3461.727920162201,3554.9200548620884
Sim_39,Milling,85.40864290614093,91.28373614747807,3561.8708097210133
Sim_45,Drilling,70.19686562313163,898.779460683395,3585.7469028076443
Sim_36,Packaging,41.006710500428724,0.0,3593.6422342147416
Sim_62,Cutting,57.01335036872536,3520.0500548620885,3611.9334052308136
Sim_38,Assembly,99.12962412106299,43.57017297248103,3619.1619639084165
Sim_40,Milling,68.63841715601869,131.5170835277986,3630.509226877032
Sim_46,Drilling,56.72529036513408,911.9385630991346,3642.4721931727786
Sim_37,Painting,93.408732372097,5.723925335865715,3646.04425608641
Sim_38,Inspection,27.53577073099742,0.0,3646.6977346394137
Sim_39,Assembly,44.25901529203148,57.29115418740321,3663.420979200448
Sim_63,Cutting,57.18688735728561,3576.6834052308136,3669.1202925880993
Sim_37,Packaging,31.844634447123305,0.0,3677.888890533533
Sim_47,Drilling,35.983013934668335,913.446263298074,3678.4552071074468
Sim_39,Inspection,28.48814349461827,0.0,3691.9091226950663
Sim_40,Assembly,35.7016871289767,32.911752323416295,3699.1226663294246
Sim_38,Painting,59.15052817938746,0.0,3705.8482628188012
Sim_41,Milling,87.15836223844181,188.54429572430126,3717.6675891154737
Sim_40,Inspection,25.31827528563285,0.0,3724.4409416150575
Sim_64,Cutting,61.25994358879723,3633.3502925880994,3730.3802361768967
Sim_38,Packaging,31.036854231224794,0.0,3736.885117050026
Sim_41,Assembly,37.046940183476096,0.0,3754.71452929895
Sim_48,Drilling,82.95331636298816,898.8774261474491,3761.408523470435
Sim_42,Milling,44.722075672618644,263.4631023634047,3762.3896647880924
Sim_65,Cutting,62.81617815944392,3694.2702361768966,3793.1964143363407
Sim_43,Milling,43.122382091441075,275.12116861962113,3805.5120468795335
Sim_41,Inspection,60.41513506306641,0.0,3815.1296643620162
Sim_39,Painting,115.62134652218757,13.939140123734887,3821.469609340989
Sim_42,Assembly,70.58013126851365,0.0,3832.969796056606
Sim_66,Cutting,44.7469607059624,3756.0864143363406,3837.943375042303
Sim_49,Drilling,89.25477418621266,931.6178143630536,3850.6632976566475
Sim_44,Milling,47.10024164406677,289.9620096950207,3852.6122885236005
Sim_39,Packaging,37.60695230438141,0.0,3859.0765616453705
Sim_42,Inspection,59.08480779146945,0.0,3892.054603848075
Sim_67,Cutting,55.501798283020946,3800.4733750423034,3893.445173325324
Sim_43,Assembly,74.53246877687681,27.4577491770724,3907.5022648334825
Sim_40,Painting,87.38394556031747,97.02866772593143,3908.8535549013063
Sim_50,Drilling,62.58442666023778,958.9313656869726,3913.247724316885
Sim_45,Milling,81.46447530208837,266.8653857159561,3934.076763825689
Sim_40,Packaging,28.583762825931025,0.0,3937.4373177272373
Sim_51,Drilling,31.217827089659234,948.201098624555,3944.4655514065444
Sim_68,Cutting,54.84669465136058,3855.525173325324,3948.2918679766844
Sim_44,Assembly,46.269936307029994,54.88997630988206,3953.7722011405126
Sim_43,Inspection,48.674440225199895,0.0,3956.1767050586823
Sim_52,Drilling,33.607940029229994,938.8447433749852,3978.0734914357745
Sim_69,Cutting,57.76231116436015,3909.9918679766843,4006.0541791410446
Sim_44,Inspection,55.01597609032843,2.4045039181696666,4011.1926811490107
Sim_41,Painting,107.8865089180849,93.7238905392901,4016.7400638193913
Sim_46,Milling,89.11631172834292,291.6045706529103,4023.193075554032
Sim_53,Drilling,46.56424233933725,911.4392460822114,4024.637733775112
Sim_45,Assembly,76.25010394103379,19.69543731482372,4030.0223050815466
Sim_41,Packaging,29.736528186449142,0.0,4046.4765920058403
Sim_70,Cutting,56.36098706525806,3967.0541791410446,4062.4151662063027
Sim_45,Inspection,36.828352778976885,0.0,4066.8506578605234
Sim_54,Drilling,48.85088615380771,883.2818507818356,4073.4886199289194
Sim_47,Milling,70.5717061357754,344.73786844658525,4093.7647816898075
Sim_42,Painting,96.30356679448587,124.68545997131605,4113.043630613877
Sim_46,Assembly,99.86510852893397,6.829229527514599,4129.8874136104805
Sim_71,Cutting,67.7129584294851,4023.105166206303,4130.128124635788
Sim_48,Milling,47.91658360712602,332.35625821937265,4141.681365296933
Sim_42,Packaging,38.82628466233031,0.0,4151.869915276207
Sim_72,Cutting,52.810914630485186,4090.5681246357876,4182.939039266273
Sim_46,Inspection,61.336232945362966,0.0,4191.2236465558435
Sim_47,Assembly,61.95591364339895,36.12263192067303,4191.84332725388
Sim_43,Painting,95.14302196972669,156.86692555519494,4208.186652583604
Sim_47,Inspection,30.967442036287423,0.0,4222.810769290167
Sim_49,Milling,81.33864533228902,291.0180676402856,4223.020010629222
Sim_55,Drilling,157.2704504309891,869.7419453787388,4230.759070359909
Sim_43,Packaging,32.22501850814571,0.0,4240.41167109175
Sim_73,Cutting,68.70609701416893,4142.069039266273,4251.645136280442
Sim_48,Assembly,62.52905062745762,50.16196195694647,4254.372377881337
Sim_48,Inspection,27.904475296211558,0.0,4282.276853177549
Sim_50,Milling,86.68282103680706,309.7722863123372,4309.702831666029
Sim_49,Assembly,55.75781339192338,31.352367252115073,4310.130191273261
Sim_74,Cutting,60.296692901529426,4209.915136280442,4311.941829181971
Sim_44,Painting,112.73761794940145,196.99397143459328,4320.924270533005
Sim_44,Packaging,28.168324690471312,0.0,4349.092595223477
Sim_56,Drilling,139.94474254088325,973.3080374064602,4370.703812900792
Sim_50,Assembly,64.52458912209934,0.427359607231665,4374.65478039536
Sim_75,Cutting,70.85241412461559,4269.281829181971,4382.794243306586
Sim_49,Inspection,78.26962213002025,0.0,4388.399813403281
Sim_51,Milling,78.79115335103893,365.2372802594846,4388.493985017068
Sim_57,Drilling,35.09372085099609,1060.5530995546846,4405.797533751788
Sim_45,Painting,87.04383127974697,254.0736126724819,4407.968101812752
Sim_45,Packaging,23.00529991292546,0.0,4430.973401725678
Sim_50,Inspection,47.19394260744663,13.745033007920938,4435.593756010728
Sim_76,Cutting,62.581355308343696,4340.014243306587,4445.37559861493
Sim_52,Milling,60.701456921020224,410.42049358129316,4449.195441938088
Sim_51,Assembly,66.9098767846182,0.0,4455.403861801686
Sim_51,Inspection,17.09993123385629,0.0,4472.503793035542
Sim_52,Assembly,38.88861577123428,6.208419863597555,4494.29247757292
Sim_53,Milling,50.2285518934812,424.55770816297627,4499.4239938315695
Sim_77,Cutting,58.8186574939385,4402.3555986149295,4504.194256108868
Sim_46,Painting,113.50881194326021,216.74445525690862,4521.476913756012
Sim_78,Cutting,39.58617662583607,4460.924256108868,4543.780432734704
Sim_52,Inspection,49.74110683829564,0.0,4544.033584411215
Sim_53,Assembly,49.16035910927306,0.0,4548.584352940843
Sim_58,Drilling,145.41873695644387,1032.2030361141815,4551.2162707082325
Sim_46,Packaging,38.63854174845917,0.0,4560.115455504471
Sim_54,Milling,69.83242370865781,425.9353739026501,4569.256417540228
Sim_53,Inspection,38.28690057092833,0.0,4586.871253511771
Sim_79,Cutting,52.40795330960214,4499.860432734704,4596.188386044306
Sim_47,Painting,74.86804344829171,298.6661444658457,4596.344957204305
Sim_55,Milling,43.49784491072691,338.4973471803187,4612.754262450954
Sim_59,Drilling,65.88715642202872,1109.4807588069903,4617.1034271302615
Sim_54,Assembly,50.62817653400312,0.0,4619.88459407423
Sim_47,Packaging,35.094943971057745,0.0,4631.439901175362
Sim_60,Drilling,20.002353625796765,1120.7355069680607,4637.105780756058
Sim_54,Inspection,41.393267205804904,0.0,4661.277861280035
Sim_56,Milling,49.69908968011649,242.05044955016183,4662.4533521310705
Sim_80,Cutting,66.74102196265065,4551.378386044305,4662.929408006957
Sim_61,Drilling,31.662657024610095,1082.18572589397,4668.768437780668
Sim_55,Assembly,62.4386179526524,7.130331623276106,4682.323212026883
Sim_48,Painting,118.0494879904554,314.06810402675546,4714.39444519476
Sim_55,Inspection,39.364886239822034,0.0,4721.688098266705
Sim_81,Cutting,61.18350329707342,4618.079408006956,4724.11291130403
Sim_48,Packaging,29.610544084570197,0.0,4744.00498927933
Sim_57,Milling,83.16271616930243,256.6558183792822,4745.616068300373
Sim_62,Drilling,80.39608986598947,1056.8350325498545,4749.164527646658
Sim_56,Assembly,71.68137389132127,19.869859895812624,4754.004585918205
Sim_82,Cutting,60.4963867410532,4678.302911304029,4784.609298045083
Sim_49,Painting,71.86561896357833,325.99463179147915,4786.2600641583385
Sim_56,Inspection,46.63728605798702,0.0,4800.641871976191
Sim_58,Milling,72.02376289934278,194.3997975921402,4817.639831199715
